train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.577777777777778,0.6,0.75,0.5625,0.3,0.9,0.428571428571428,0.692307692307692,0.612903225806452,0.559322033898305,0.422222222222222,0.733333333333333,0.5,0.634615384615385
0.561111111111111,0.45,0.333333333333333,0.470588235294118,0.1,0.8,0.153846153846154,0.592592592592593,0.72,0.535483870967742,0.2,0.922222222222222,0.31304347826087,0.677551020408163
0.55,0.55,0.666666666666667,0.529411764705882,0.2,0.9,0.307692307692308,0.666666666666667,0.621621621621622,0.531468531468531,0.255555555555556,0.844444444444444,0.362204724409449,0.652360515021459
0.616666666666667,0.55,0.571428571428571,0.538461538461538,0.4,0.7,0.470588235294118,0.608695652173913,0.656716417910448,0.592920353982301,0.488888888888889,0.744444444444444,0.560509554140127,0.660098522167488
0.544444444444444,0.4,0,0.444444444444444,0,0.8,0,0.571428571428571,0.633333333333333,0.526666666666667,0.211111111111111,0.877777777777778,0.316666666666667,0.658333333333333
0.566666666666667,0.4,0.25,0.4375,0.1,0.7,0.142857142857143,0.538461538461538,0.8,0.5375,0.177777777777778,0.955555555555556,0.290909090909091,0.688
0.55,0.6,1,0.555555555555556,0.2,1,0.333333333333333,0.714285714285714,0.68,0.529032258064516,0.188888888888889,0.911111111111111,0.295652173913043,0.669387755102041
0.588888888888889,0.6,0.583333333333333,0.625,0.7,0.5,0.636363636363636,0.555555555555556,0.581632653061224,0.597560975609756,0.633333333333333,0.544444444444444,0.606382978723404,0.569767441860465
0.544444444444444,0.65,0.8,0.6,0.4,0.9,0.533333333333333,0.72,0.6,0.528571428571429,0.266666666666667,0.822222222222222,0.369230769230769,0.643478260869565
0.577777777777778,0.5,0.5,0.5,0.2,0.8,0.285714285714286,0.615384615384615,0.645833333333333,0.553030303030303,0.344444444444444,0.811111111111111,0.449275362318841,0.657657657657658
