train_accuracy,test_accuracy,Precision_class1,Precision_class2,Recall_class1,Recall_class2,F1_class1,F1_class2,Precision_class1_train,Precision_class2_train,Recall_class1_train,Recall_class2_train,F1_class1_train,F1_class2_train
0.538888888888889,0.5,0.5,0.5,0.3,0.7,0.375,0.583333333333333,0.557377049180328,0.529411764705882,0.377777777777778,0.7,0.450331125827815,0.602870813397129
0.55,0.3,0.25,0.333333333333333,0.2,0.4,0.222222222222222,0.363636363636364,0.571428571428571,0.538461538461538,0.4,0.7,0.470588235294118,0.608695652173913
0.538888888888889,0.45,0,0.473684210526316,0,0.9,0,0.620689655172414,0.64,0.52258064516129,0.177777777777778,0.9,0.278260869565217,0.661224489795918
0.538888888888889,0.65,1,0.588235294117647,0.3,1,0.461538461538462,0.740740740740741,0.594594594594595,0.524475524475524,0.244444444444444,0.833333333333333,0.346456692913386,0.643776824034335
0.522222222222222,0.45,0.428571428571429,0.461538461538462,0.3,0.6,0.352941176470588,0.521739130434783,0.523255813953488,0.521276595744681,0.5,0.544444444444444,0.511363636363636,0.532608695652174
0.555555555555556,0.45,0.470588235294118,0.333333333333333,0.8,0.1,0.592592592592593,0.153846153846154,0.535211267605634,0.631578947368421,0.844444444444444,0.266666666666667,0.655172413793104,0.375
0.5,0.55,0.533333333333333,0.6,0.8,0.3,0.64,0.4,0.5,0.5,0.655555555555556,0.344444444444444,0.567307692307692,0.407894736842105
0.527777777777778,0.35,0.384615384615385,0.285714285714286,0.5,0.2,0.434782608695652,0.235294117647059,0.51937984496124,0.549019607843137,0.744444444444444,0.311111111111111,0.611872146118722,0.397163120567376
0.55,0.3,0.333333333333333,0.25,0.4,0.2,0.363636363636364,0.222222222222222,0.540540540540541,0.565217391304348,0.666666666666667,0.433333333333333,0.597014925373134,0.490566037735849
0.505555555555556,0.5,0.5,0.5,0.4,0.6,0.444444444444444,0.545454545454545,0.505747126436782,0.505376344086022,0.488888888888889,0.522222222222222,0.497175141242938,0.513661202185792
